"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000275580","ENSG00000275580",-0.158898131936314,0.999917339845648,"ENSG00000275580",-1.3263731444693,0.839269139162649,"ENSG00000275580",0.825529498227927,FALSE
"ENSG00000275582","ENSG00000275582",-0.132412265387785,0.999917339845648,"ENSG00000275582",-0.24077855194426,0.995200461090348,"ENSG00000275582",0.0766265360760885,FALSE
"ENSG00000275601","ENSG00000275601",-0.305302279785928,0.999917339845648,"ENSG00000275601",-0.930286522272453,0.956972750552031,"ENSG00000275601",0.44193059599696,FALSE
"ENSG00000275620","FLJ16779",0.56928737424692,0.999917339845648,"FLJ16779",1.09817078758614,0.219564970747409,"FLJ16779",0.373977048029252,FALSE
"ENSG00000275632","ENSG00000275632",-0.365158079426683,0.999917339845648,"ENSG00000275632",-0.506828087947591,0.957283489278383,"ENSG00000275632",0.10017582371589,FALSE
"ENSG00000275645","NEIL1-AS1",-0.382789388316323,0.999917339845648,"NEIL1-AS1",-1.3623648140526,0.949088638438663,"NEIL1-AS1",0.692664426221818,FALSE
"ENSG00000275700","AATF",0.0535757360459933,0.999917339845648,"AATF",0.162985300105949,0.99404519599795,"AATF",0.0773642446734586,FALSE
"ENSG00000275713","H2BC9",1.19381094161296,0.999917339845648,"H2BC9",1.58687519112229,0.504183032770712,"H2BC9",0.277938396270049,FALSE
"ENSG00000275719","ENSG00000275719",0.783640289719246,0.999917339845648,"ENSG00000275719",1.76522300129731,0.510880345939582,"ENSG00000275719",0.694083791652325,FALSE
"ENSG00000275734","ENSG00000275734",-0.293013398824223,0.999917339845648,"ENSG00000275734",-0.230983764736673,0.986846943029544,"ENSG00000275734",0.0438615748978264,FALSE
"ENSG00000275740","ENSG00000275740",-0.829190690006782,0.999917339845648,"ENSG00000275740",-0.29615081256762,0.99404519599795,"ENSG00000275740",0.376916111980078,FALSE
"ENSG00000275763","ZNF516-DT",-0.262258581827452,0.999917339845648,"ZNF516-DT",0.182128623271651,0.995296927215984,"ZNF516-DT",0.314229206198113,FALSE
"ENSG00000275764","ENSG00000275764",0.166002331930476,0.999917339845648,"ENSG00000275764",0.0843860239926064,0.995296927215984,"ENSG00000275764",0.057711444798277,FALSE
"ENSG00000275765","ENSG00000275765",0.374224224421293,0.999917339845648,"ENSG00000275765",0.480435668592934,0.988202300512863,"ENSG00000275765",0.0751028324133838,FALSE
"ENSG00000275778","ENSG00000275778",0.0558823153753966,0.999917339845648,"ENSG00000275778",-0.768091265749419,0.887936480293205,"ENSG00000275778",0.582637306731921,FALSE
"ENSG00000275793","RIMBP3",0.478059149012778,0.999917339845648,"RIMBP3",0.00741341334208294,0.998638358966077,"RIMBP3",0.33279679122928,FALSE
"ENSG00000275807","ENSG00000275807",0.44547148382314,0.999917339845648,"ENSG00000275807",0.748217354293169,0.775744751130881,"ENSG00000275807",0.214073657985581,FALSE
"ENSG00000275832","ARHGAP23",0.48061026938446,0.999917339845648,"ARHGAP23",-0.171376385359141,0.994349808086072,"ARHGAP23",0.461024184812333,FALSE
"ENSG00000275835","TUBGCP5",0.00967453115549096,0.999917339845648,"TUBGCP5",-0.0571794169569911,0.997138100692969,"TUBGCP5",0.0472728800594297,FALSE
"ENSG00000275854","ENSG00000275854",-0.452824962926914,0.999917339845648,"ENSG00000275854",-0.122430560512603,0.995296927215984,"ENSG00000275854",0.233624122413236,FALSE
"ENSG00000275880","NAXD-AS1",-1.06106033059974,0.999917339845648,"NAXD-AS1",-0.925430250207177,0.951811092582594,"NAXD-AS1",0.0959049495784571,FALSE
"ENSG00000275882","IKBKGP1",2.22509609492525,0.999917339845648,"IKBKGP1",2.26254712670853,0.786987800835412,"IKBKGP1",0.026481878536392,FALSE
"ENSG00000275888","ENSG00000275888",0.402228445585932,0.999917339845648,"ENSG00000275888",1.27439063059644,0.806881413441878,"ENSG00000275888",0.616711795315408,FALSE
"ENSG00000275895","ENSG00000275895",0.325899732196283,0.999917339845648,"ENSG00000275895",0.551702328604493,0.995296927215984,"ENSG00000275895",0.159666547129774,FALSE
"ENSG00000275902","ENSG00000275902",-0.0115602833265997,0.999917339845648,"ENSG00000275902",0.160797540209725,0.995296927215984,"ENSG00000275902",0.121875385813089,FALSE
"ENSG00000275954","TBC1D3F",-0.57519433898507,0.999917339845648,"TBC1D3F",0.37810434771855,0.997138100692969,"TBC1D3F",0.674083965864359,FALSE
"ENSG00000275956","ENSG00000275956",-0.822048655092388,0.999917339845648,"ENSG00000275956",-0.0939659982294066,0.997138100692969,"ENSG00000275956",0.514832183932132,FALSE
"ENSG00000275964","ENSG00000275964",0.130970315486581,0.999917339845648,"ENSG00000275964",0.439182519123848,0.972906514728107,"ENSG00000275964",0.217938939236361,FALSE
"ENSG00000275993","ENSG00000275993",-0.0500910635793431,0.999917339845648,"ENSG00000275993",-0.233458799420269,0.992976880704322,"ENSG00000275993",0.129660569463942,FALSE
"ENSG00000276007","ENSG00000276007",-0.508662089098648,0.999917339845648,"ENSG00000276007",-0.899738176601975,0.860154764846698,"ENSG00000276007",0.276532553433507,FALSE
"ENSG00000276023","DUSP14",0.365257796850314,0.999917339845648,"DUSP14",0.655276303060031,0.318700803799728,"DUSP14",0.205074052410484,FALSE
"ENSG00000276043","UHRF1",-0.118357292837868,0.999917339845648,"UHRF1",0.203649590953723,0.995296927215984,"UHRF1",0.227693251117783,FALSE
"ENSG00000276045","ORAI1",0.142250406017934,0.999917339845648,"ORAI1",-0.0922914439070995,0.995296927215984,"ORAI1",0.165846132554029,FALSE
"ENSG00000276071","ENSG00000276071",-0.756020326527448,0.999917339845648,"ENSG00000276071",-0.390478586720908,0.993485324938283,"ENSG00000276071",0.258477043023933,FALSE
"ENSG00000276077","LINC03105",-0.31981375483908,0.999917339845648,"LINC03105",-0.567652928205622,0.995200461090348,"LINC03105",0.17524876013115,FALSE
"ENSG00000276115","ENSG00000276115",-1.10839091472815,0.999917339845648,"ENSG00000276115",-0.712489640700377,0.937427966958765,"ENSG00000276115",0.279944475545433,FALSE
"ENSG00000276141","WHAMMP3",0.245346850927719,0.999917339845648,"WHAMMP3",-0.999545766856211,0.983153882033944,"WHAMMP3",0.88027201188409,FALSE
"ENSG00000276166","ENSG00000276166",0.28341274141071,0.999917339845648,"ENSG00000276166",0.1302788209627,0.997138100692969,"ENSG00000276166",0.108282033578469,FALSE
"ENSG00000276168","RN7SL1",-0.124824703630529,0.999917339845648,"RN7SL1",-0.854002149746205,0.906608029862319,"RN7SL1",0.515606316836683,FALSE
"ENSG00000276170","ENSG00000276170",1.68869802205774,0.999917339845648,"ENSG00000276170",1.96005597046749,0.722476484992703,"ENSG00000276170",0.191879045449405,FALSE
"ENSG00000276180","H4C9",1.00573151240355,0.999917339845648,"H4C9",0.124845041136904,0.997138100692969,"H4C9",0.622880797288134,FALSE
"ENSG00000276234","TADA2A",-0.0149796454851289,0.999917339845648,"TADA2A",-0.00554410779452181,0.998830070968078,"TADA2A",0.00667193268516953,FALSE
"ENSG00000276248","ENSG00000276248",0.153709760621058,0.999917339845648,"ENSG00000276248",0.536731707908146,0.945803360264353,"ENSG00000276248",0.270837416269976,FALSE
"ENSG00000276256","ENSG00000276256",0.12471405695155,0.999917339845648,"ENSG00000276256",0.586433148016233,0.788385908101143,"ENSG00000276256",0.326484700295127,FALSE
"ENSG00000276282","ENSG00000276282",-1.12627232937681,0.999917339845648,"ENSG00000276282",-0.244964741127193,0.995296927215984,"ENSG00000276282",0.623178571962469,FALSE
"ENSG00000276293","PIP4K2B",-0.367886373950444,0.999917339845648,"PIP4K2B",-0.586342650411811,0.569401974184219,"PIP4K2B",0.154471914478595,FALSE
"ENSG00000276334","ENSG00000276334",0.387280090078754,0.999917339845648,"ENSG00000276334",-0.110150231742771,0.995624860872313,"ENSG00000276334",0.351736353727807,FALSE
"ENSG00000276386","CNTNAP3P2",-0.0435257786237156,0.999917339845648,"CNTNAP3P2",-0.810389963851935,0.830243844032913,"CNTNAP3P2",0.542254865623971,FALSE
"ENSG00000276408","ENSG00000276408",0.873556637635064,0.999917339845648,"ENSG00000276408",0.514509499036466,0.993485324938283,"ENSG00000276408",0.253884666468694,FALSE
"ENSG00000276445","ENSG00000276445",0.340172393801414,0.999917339845648,"ENSG00000276445",1.04409934284135,0.96590554273872,"ENSG00000276445",0.497751519126096,FALSE
"ENSG00000276449","ENSG00000276449",-0.729287365905107,0.999917339845648,"ENSG00000276449",-0.610450627091538,0.891279331409193,"ENSG00000276449",0.0840302638691694,FALSE
"ENSG00000276462","LINC03025",-1.04848419910853,0.999917339845648,"LINC03025",1.66174472237523,0.819547435822183,"LINC03025",1.91642124894907,FALSE
"ENSG00000276488","ENSG00000276488",0.41563007848471,0.999917339845648,"ENSG00000276488",1.07163628257847,0.845555184116852,"ENSG00000276488",0.463866435415148,FALSE
"ENSG00000276509","ENSG00000276509",1.21203561595895,0.999917339845648,"ENSG00000276509",-0.609419827614869,0.995154265654586,"ENSG00000276509",1.2879634957802,FALSE
"ENSG00000276517","ENSG00000276517",-0.13271336521532,0.999917339845648,"ENSG00000276517",0.639472087331113,0.96377514885779,"ENSG00000276517",0.546017569829186,FALSE
"ENSG00000276529","ENSG00000276529",-0.487287670472805,0.999917339845648,"ENSG00000276529",-0.053169034694412,0.997138100692969,"ENSG00000276529",0.306968231198354,FALSE
"ENSG00000276547","PCDHGB5",-0.226528208323497,0.999917339845648,"PCDHGB5",-0.830823385797394,0.944597688564641,"PCDHGB5",0.427301217830121,FALSE
"ENSG00000276550","HERC2P2",2.8290039066961,0.999917339845648,"HERC2P2",2.3381253735837,0.957283489278383,"HERC2P2",0.347103539502678,FALSE
"ENSG00000276564","ENSG00000276564",0.0344771624356688,0.999917339845648,"ENSG00000276564",0.0376131741090021,0.997138100692969,"ENSG00000276564",0.00221749512009415,FALSE
"ENSG00000276570","ENSG00000276570",-0.231697696712382,0.999917339845648,"ENSG00000276570",-0.108024268084799,0.995279249801392,"ENSG00000276570",0.0874503200351543,FALSE
"ENSG00000276603","ENSG00000276603",-0.0120862720205636,0.999917339845648,"ENSG00000276603",-0.0988637589274925,0.997138100692969,"ENSG00000276603",0.0613609494462163,FALSE
"ENSG00000276644","DACH1",-0.231858918439213,0.999917339845648,"DACH1",0.0840973797222032,0.995296927215984,"DACH1",0.223414840988536,FALSE
"ENSG00000276672","ENSG00000276672",-0.00282252002534309,0.999917339845648,"ENSG00000276672",0.511378301143032,0.957283489278383,"ENSG00000276672",0.363594887539849,FALSE
"ENSG00000276698","ENSG00000276698",0.0550032000567421,0.999917339845648,"ENSG00000276698",0.41836042777586,0.995154265654586,"ENSG00000276698",0.256932359713333,FALSE
"ENSG00000276710","CSPG4P10",1.35409942400642,0.999917339845648,"CSPG4P10",1.52809794163764,0.777214493206624,"CSPG4P10",0.123035531733445,FALSE
"ENSG00000276728","ENSG00000276728",0.123164248184022,0.999917339845648,"ENSG00000276728",0.238392866475604,0.995154265654586,"ENSG00000276728",0.0814789373807341,FALSE
"ENSG00000276791","ENSG00000276791",-0.335917110013344,0.999917339845648,"ENSG00000276791",-0.0902247245869838,0.995296927215984,"ENSG00000276791",0.173730751820878,FALSE
"ENSG00000276846","ENSG00000276846",0.58205872656236,0.999917339845648,"ENSG00000276846",-0.358773647807294,0.995154265654586,"ENSG00000276846",0.665268951876623,FALSE
"ENSG00000276855","ENSG00000276855",0.0368566223662129,0.999917339845648,"ENSG00000276855",-0.34029189370728,0.986260043356027,"ENSG00000276855",0.266684273230011,FALSE
"ENSG00000276900","AMN1-AS1",-0.0449478176740755,0.999917339845648,"AMN1-AS1",0.0879471365465664,0.997138100692969,"AMN1-AS1",0.0939709233148916,FALSE
"ENSG00000276931","ENSG00000276931",0.433702679218009,0.999917339845648,"ENSG00000276931",0.604661838092857,0.988510842891389,"ENSG00000276931",0.120886380546353,FALSE
"ENSG00000276952","ENSG00000276952",-1.42655273882,0.999917339845648,"ENSG00000276952",-0.893248719561874,0.851367792681884,"ENSG00000276952",0.377102888451464,FALSE
"ENSG00000277007","ENSG00000277007",-0.967688540014289,0.999917339845648,"ENSG00000277007",-0.251506183574717,0.995296927215984,"ENSG00000277007",0.506417400804583,FALSE
"ENSG00000277067","ENSG00000277067",-0.223780476393306,0.999917339845648,"ENSG00000277067",-0.561258223909365,NA,"ENSG00000277067",0.238632803768167,NA
"ENSG00000277075","H2AC8",0.814202178364732,0.999917339845648,"H2AC8",0.681190275908795,0.983481828465837,"H2AC8",0.0940536182051164,FALSE
"ENSG00000277117","ENSG00000277117",-1.25243743455324,0.999917339845648,"ENSG00000277117",-1.82102512849536,0.842587992363885,"ENSG00000277117",0.402052214085696,FALSE
"ENSG00000277125","PMS2P14",0.779426942703176,0.999917339845648,"PMS2P14",0.262059834702866,0.997138100692969,"PMS2P14",0.365833790429892,FALSE
"ENSG00000277142","LINC00235",0.264293679846927,0.999917339845648,"LINC00235",0.452075418697418,0.958252124096032,"LINC00235",0.132781740924184,FALSE
"ENSG00000277149","TYW1B",-0.958224065191762,0.999917339845648,"TYW1B",-0.764069873638347,0.935901549776679,"TYW1B",0.137287745443212,FALSE
"ENSG00000277151","ENSG00000277151",-0.0332206094125257,0.999917339845648,"ENSG00000277151",-1.03371901170428,0.927482799535573,"ENSG00000277151",0.707459204826802,FALSE
"ENSG00000277159","ENSG00000277159",0.260675491349318,0.999917339845648,"ENSG00000277159",0.208973000488428,0.995296927215984,"ENSG00000277159",0.0365591818919708,FALSE
"ENSG00000277161","PIGW",0.0294343730410967,0.999917339845648,"PIGW",0.456871676971943,0.744588074699848,"PIGW",0.302243816141597,FALSE
"ENSG00000277182","ENSG00000277182",0.596802614493883,0.999917339845648,"ENSG00000277182",0.594849830028357,0.944264532399168,"ENSG00000277182",0.00138082713776961,FALSE
"ENSG00000277200","CCDC92B",-0.743893736796359,0.999917339845648,"CCDC92B",-0.38171013091282,0.978661592440302,"CCDC92B",0.256102483754847,FALSE
"ENSG00000277215","SPANXA2-OT1",0.529645422949972,0.999917339845648,"SPANXA2-OT1",-0.519872856355026,0.99404519599795,"SPANXA2-OT1",0.742121492275801,FALSE
"ENSG00000277232","GTSE1-DT",0.270263113211062,0.999917339845648,"GTSE1-DT",0.112325866910284,0.997138100692969,"GTSE1-DT",0.11167849786121,FALSE
"ENSG00000277258","PCGF2",0.0797796160775979,0.999917339845648,"PCGF2",0.0034149496608034,0.998644279873757,"PCGF2",0.053997973466364,FALSE
"ENSG00000277268","LHX1-DT",0.0313320802240037,0.999917339845648,"LHX1-DT",0.0969367117493471,0.997138100692969,"LHX1-DT",0.0463894798288151,FALSE
"ENSG00000277270","ENSG00000277270",-0.139947695670124,0.999917339845648,"ENSG00000277270",-0.433565588322367,0.993743324578117,"ENSG00000277270",0.207619202972105,FALSE
"ENSG00000277277","ENSG00000277277",-1.36708129550158,0.999917339845648,"ENSG00000277277",-0.964914682087141,0.987413246396975,"ENSG00000277277",0.284374739512178,FALSE
"ENSG00000277283","RAB35-AS1",-0.357630811425334,0.999917339845648,"RAB35-AS1",0.0342339614322835,0.997138100692969,"RAB35-AS1",0.277090238195748,FALSE
"ENSG00000277287","ENSG00000277287",1.09331560699849,0.999917339845648,"ENSG00000277287",0.806186508617198,0.944942168185201,"ENSG00000277287",0.203030932541393,FALSE
"ENSG00000277324","ENSG00000277324",0.887599736539011,0.999917339845648,"ENSG00000277324",1.08295872752634,0.961348617870551,"ENSG00000277324",0.138139667292902,FALSE
"ENSG00000277363","SRCIN1",-0.438392074120664,0.999917339845648,"SRCIN1",-0.756311776103268,0.590849436487405,"SRCIN1",0.224803177144706,FALSE
"ENSG00000277368","ENSG00000277368",0.655209906493475,0.999917339845648,"ENSG00000277368",0.838468311248314,0.978661592440302,"ENSG00000277368",0.129583260711576,FALSE
"ENSG00000277369","ENSG00000277369",0.147910060097056,0.999917339845648,"ENSG00000277369",-0.783595792062248,0.978661592440302,"ENSG00000277369",0.658674104776798,FALSE
"ENSG00000277383","BICRA-AS2",0.223248867017653,0.999917339845648,"BICRA-AS2",0.888416902288275,0.876209963134163,"BICRA-AS2",0.470344828368389,FALSE
"ENSG00000277399","GPR179",-0.116217296220959,0.999917339845648,"GPR179",-1.68956201086726,0.893505743087242,"GPR179",1.11252271687041,FALSE
"ENSG00000277443","MARCKS",0.0930862804173204,0.999917339845648,"MARCKS",0.0366256235917479,0.997138100692969,"MARCKS",0.0399237133116088,FALSE
"ENSG00000277449","CEBPB-AS1",0.524257692322673,0.999917339845648,"CEBPB-AS1",0.550319333750845,0.990192564861971,"CEBPB-AS1",0.0184283633827121,FALSE
"ENSG00000277459","YAP1-DT",0.863998057973422,0.999917339845648,"YAP1-DT",0.231200722121289,0.995154265654586,"YAP1-DT",0.447455287297825,FALSE
"ENSG00000277462","ZNF670",-0.066172111813297,0.999917339845648,"ZNF670",-0.106884581948527,0.995154265654586,"ZNF670",0.0287880637114758,FALSE
"ENSG00000277476","ENSG00000277476",-0.261035372909701,0.999917339845648,"ENSG00000277476",-0.337068836543666,0.945803360264353,"ENSG00000277476",0.0537637777326777,FALSE
"ENSG00000277496","SLCO4A1-AS2",0.624802330413013,0.999917339845648,"SLCO4A1-AS2",-0.503122128213574,0.995154265654586,"SLCO4A1-AS2",0.797563033361025,FALSE
"ENSG00000277511","ENSG00000277511",-1.40381321251819,0.999917339845648,"ENSG00000277511",-0.781548677373278,0.987813776700867,"ENSG00000277511",0.440007472492862,FALSE
"ENSG00000277531","PNMA8C",-0.310203314698043,0.999917339845648,"PNMA8C",-0.525139057120141,0.766261549042667,"PNMA8C",0.151982520986031,FALSE
"ENSG00000277534","ENSG00000277534",0.00959426176213015,0.999917339845648,"ENSG00000277534",-0.356350308158322,0.969604153723028,"ENSG00000277534",0.258761886929146,FALSE
"ENSG00000277586","NEFL",-0.925935832990121,0.999917339845648,"NEFL",-1.22899027371882,0.502771620115772,"NEFL",0.214291850107959,FALSE
"ENSG00000277687","ENSG00000277687",-0.434806523750618,0.999917339845648,"ENSG00000277687",-0.170983646031561,0.995296927215984,"ENSG00000277687",0.186550945867294,FALSE
"ENSG00000277701","ENSG00000277701",-0.148518891848909,0.999917339845648,"ENSG00000277701",-0.154794408880611,0.995200461090348,"ENSG00000277701",0.00443746064856811,FALSE
"ENSG00000277715","ENSG00000277715",-0.112260454354843,0.999917339845648,"ENSG00000277715",-0.338019566318189,0.99404519599795,"ENSG00000277715",0.159635798983935,FALSE
"ENSG00000277734","TRAC",1.99937850763167,0.999917339845648,"TRAC",1.8393792791118,0.785991213765355,"TRAC",0.113136539471019,FALSE
"ENSG00000277744","ENSG00000277744",-1.263839587614,0.999917339845648,"ENSG00000277744",-2.37789495678176,0.424250917149207,"ENSG00000277744",0.787756106155809,FALSE
"ENSG00000277758","SYT15B",0.0810752900915808,0.999917339845648,"SYT15B",-0.47973317805503,0.974032581034606,"SYT15B",0.396551470773308,FALSE
"ENSG00000277767","ENSG00000277767",-0.342231088609031,0.999917339845648,"ENSG00000277767",-0.62001479608041,0.946438450420158,"ENSG00000277767",0.196422743256152,FALSE
"ENSG00000277791","PSMB3",0.365094815315771,0.999917339845648,"PSMB3",0.477580049150969,0.687878510366703,"PSMB3",0.0795390716282227,FALSE
"ENSG00000277801","ENSG00000277801",0.215793000203105,0.999917339845648,"ENSG00000277801",0.0104861461730435,0.998638358966077,"ENSG00000277801",0.145173868708733,FALSE
"ENSG00000277806","ENSG00000277806",0.45992500754404,0.999917339845648,"ENSG00000277806",0.565866758455894,0.978661592440302,"ENSG00000277806",0.0749121304805479,FALSE
"ENSG00000277829","ENSG00000277829",2.71628232577662,0.999917339845648,"ENSG00000277829",0.339329897140571,NA,"ENSG00000277829",1.68075918084638,NA
"ENSG00000277879","ENSG00000277879",-0.705558908042001,0.999917339845648,"ENSG00000277879",-0.356714421083687,0.986846943029544,"ENSG00000277879",0.246670302307766,FALSE
"ENSG00000277938","ENSG00000277938",-0.671978743426861,0.999917339845648,"ENSG00000277938",-0.619075518374803,0.853993174580278,"ENSG00000277938",0.0374082291809483,FALSE
"ENSG00000277957","SENP3-EIF4A1",-0.33907001448686,0.999917339845648,"SENP3-EIF4A1",-0.538812359440616,0.76758736264744,"SENP3-EIF4A1",0.141239166606904,FALSE
"ENSG00000277969","ENSG00000277969",0.665238786364536,0.999917339845648,"ENSG00000277969",0.556460391198071,0.978140461949383,"ENSG00000277969",0.0769179408687975,FALSE
"ENSG00000277972","CISD3",-0.431618285609661,0.999917339845648,"CISD3",0.037875600711654,0.997138100692969,"CISD3",0.331982310743428,FALSE
"ENSG00000277991","ENSG00000277991",-1.25742404942625,0.999917339845648,"ENSG00000277991",-1.20889058029495,0.860154764846698,"ENSG00000277991",0.0343183451372469,FALSE
"ENSG00000278012","ENSG00000278012",-0.0702738548128748,0.999917339845648,"ENSG00000278012",0.352398633506531,0.994218105494526,"ENSG00000278012",0.298874582711644,FALSE
"ENSG00000278023","RDM1",-0.0437437842449478,0.999917339845648,"RDM1",-0.50006454040147,0.988510842891389,"RDM1",0.32266750107445,FALSE
"ENSG00000278041","ENSG00000278041",1.31418804006171,0.999917339845648,"ENSG00000278041",2.23500811150652,0.514389493477967,"ENSG00000278041",0.651118116771307,FALSE
"ENSG00000278053","DDX52",-0.0489793239927675,0.999917339845648,"DDX52",-0.00525256562757765,0.998638358966077,"DDX52",0.0309194873593314,FALSE
"ENSG00000278126","ENSG00000278126",-0.711617194159367,0.999917339845648,"ENSG00000278126",-0.23956992845974,0.993485324938283,"ENSG00000278126",0.333787822616774,FALSE
"ENSG00000278129","ZNF8",-0.379786748128723,0.999917339845648,"ZNF8",-0.455748939178505,0.82360580854999,"ZNF8",0.0537133804050892,FALSE
"ENSG00000278133","ENSG00000278133",0.191448266497636,0.999917339845648,"ENSG00000278133",0.442014728634468,0.945364575307953,"ENSG00000278133",0.177177244514876,FALSE
"ENSG00000278156","TSC22D1-AS1",-0.368310932287379,0.999917339845648,"TSC22D1-AS1",-0.618311064835073,0.941255710244037,"TSC22D1-AS1",0.17677678902201,FALSE
"ENSG00000278175","GLIDR",-0.117004584690614,0.999917339845648,"GLIDR",0.125733445776923,0.995296927215984,"GLIDR",0.171641707395462,FALSE
"ENSG00000278177","ENSG00000278177",0.799993031181142,0.999917339845648,"ENSG00000278177",0.801991269369512,0.941621269622606,"ENSG00000278177",0.00141296777342209,FALSE
"ENSG00000278195","SSTR3",-1.30191539443788,0.999917339845648,"SSTR3",-1.75406890548997,0.616018093951971,"SSTR3",0.319720813802236,FALSE
"ENSG00000278200","LINC01971",0.235550155425666,0.999917339845648,"LINC01971",-0.179965194589758,0.997138100692969,"LINC01971",0.293813721683008,FALSE
"ENSG00000278202","GOLGA6L9-AS1",-0.083506317813212,0.999917339845648,"GOLGA6L9-AS1",0.373377949087349,0.995154265654586,"GOLGA6L9-AS1",0.323065963342831,FALSE
"ENSG00000278206","ENSG00000278206",-1.43803557786106,0.999917339845648,"ENSG00000278206",0.311171310504725,0.995154265654586,"ENSG00000278206",1.23687605246167,FALSE
"ENSG00000278224","PRICKLE4",0.495213914398195,0.999917339845648,"PRICKLE4",0.522747993488187,0.994349808086072,"PRICKLE4",0.0194695340382598,FALSE
"ENSG00000278238","CKAP2-DT",1.38340970495698,0.999917339845648,"CKAP2-DT",0.41871147973288,0.995154265654586,"CKAP2-DT",0.68214465685459,FALSE
"ENSG00000278259","MYO19",-0.00440539913011934,0.999917339845648,"MYO19",0.118019398551298,0.995154265654586,"MYO19",0.0865674046259216,FALSE
"ENSG00000278291","ENSG00000278291",0.0931738332872002,0.999917339845648,"ENSG00000278291",-0.4212732002269,0.874777950611725,"ENSG00000278291",0.363768985959123,FALSE
"ENSG00000278311","GGNBP2",-0.183233375702599,0.999917339845648,"GGNBP2",0.0157536397629672,0.997394776286927,"GGNBP2",0.140705068003774,FALSE
"ENSG00000278318","ZNF229",0.0867028280683537,0.999917339845648,"ZNF229",-0.428180379849195,0.983322257348532,"ZNF229",0.364077407837582,FALSE
"ENSG00000278341","ENSG00000278341",0.510487618534149,0.999917339845648,"ENSG00000278341",0.77714989198051,0.957283489278383,"ENSG00000278341",0.188558701840543,FALSE
"ENSG00000278376","ENSG00000278376",0.151166073684825,0.999917339845648,"ENSG00000278376",-0.186894228063123,0.995296927215984,"ENSG00000278376",0.239044731815945,FALSE
"ENSG00000278390","KBTBD6-DT",0.47595563661132,0.999917339845648,"KBTBD6-DT",0.543311283443949,0.988510842891389,"KBTBD6-DT",0.047627634626558,FALSE
"ENSG00000278434","ENSG00000278434",0.108279898713836,0.999917339845648,"ENSG00000278434",-0.477528804439505,0.99404519599795,"ENSG00000278434",0.414229306477825,FALSE
"ENSG00000278535","DHRS11",0.255017936064173,0.999917339845648,"DHRS11",0.374274924141364,0.948054927203948,"DHRS11",0.0843274249732651,FALSE
"ENSG00000278540","ACACA",-0.21685965789222,0.999917339845648,"ACACA",-0.366590296220401,0.89414725609562,"ACACA",0.105875549713248,FALSE
"ENSG00000278558","TMEM191B",-0.510046792806609,0.999917339845648,"TMEM191B",0.867882763751306,0.952696662553254,"TMEM191B",0.974343333439474,FALSE
"ENSG00000278576","ENSG00000278576",-0.289075201932447,0.999917339845648,"ENSG00000278576",-0.0873007813794141,0.997138100692969,"ENSG00000278576",0.142676061043036,FALSE
"ENSG00000278599","TBC1D3E",-1.04625457409753,0.999917339845648,"TBC1D3E",-0.444735218135783,NA,"TBC1D3E",0.425338415615514,NA
"ENSG00000278600","ENSG00000278600",-0.514612769896076,0.999917339845648,"ENSG00000278600",-0.0641852268635562,0.997138100692969,"ENSG00000278600",0.31850037011149,FALSE
"ENSG00000278601","ENSG00000278601",0.131412992658399,0.999917339845648,"ENSG00000278601",-0.166909507924256,0.997138100692969,"ENSG00000278601",0.210945863142523,FALSE
"ENSG00000278611","ZNF426-DT",0.301005832485024,0.999917339845648,"ZNF426-DT",0.396669272335491,0.990192564861971,"ZNF426-DT",0.0676442670298968,FALSE
"ENSG00000278615","C11orf98",0.0950197356861329,0.999917339845648,"C11orf98",0.601462632746395,0.580859412397137,"C11orf98",0.358109206795072,FALSE
"ENSG00000278616","BEND3P3",0.143706566580422,0.999917339845648,"BEND3P3",0.253574807002119,0.985158160806914,"BEND3P3",0.0776885778392155,FALSE
"ENSG00000278619","MRM1",0.177010201386243,0.999917339845648,"MRM1",0.36381110743435,0.968768505704312,"MRM1",0.132088187398408,FALSE
"ENSG00000278627","ENSG00000278627",-0.0737908882425266,0.999917339845648,"ENSG00000278627",-0.21416044246161,0.995296927215984,"ENSG00000278627",0.0992562636604468,FALSE
"ENSG00000278654","ENSG00000278654",-0.550203091566641,0.999917339845648,"ENSG00000278654",-1.83414826979191,0.805895692557146,"ENSG00000278654",0.907886342194857,FALSE
"ENSG00000278662","GOLGA6L10",-0.618125521245881,0.999917339845648,"GOLGA6L10",-0.633565560810863,0.937427966958765,"GOLGA6L10",0.0109177566781868,FALSE
"ENSG00000278677","H2AC17",1.28093210538772,0.999917339845648,"H2AC17",0.440802907591877,0.995154265654586,"H2AC17",0.594061052834256,FALSE
"ENSG00000278713","ENSG00000278713",-0.283485588270785,0.999917339845648,"ENSG00000278713",-0.25354481389127,0.988510842891389,"ENSG00000278713",0.0211713245977309,FALSE
"ENSG00000278727","ENSG00000278727",0.603461229912345,0.999917339845648,"ENSG00000278727",-0.211425909685086,0.995677223609433,"ENSG00000278727",0.576212222311052,FALSE
"ENSG00000278730","ENSG00000278730",0.0681807554840091,0.999917339845648,"ENSG00000278730",-0.387047232831351,0.872286248066705,"ENSG00000278730",0.321894797523701,FALSE
