"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000090013","BLVRB",0.0274896780946598,0.999991169262577,391.03686037148,1.49100649503141,0.0225169675915458,144.02454115579,"Only_iNeurons",0.759248086563034,NA
"ENSG00000177663","IL17RA",-0.142251716545152,0.999991169262577,387.853644379468,1.35742263765788,0.000611508919875658,626.869201149162,"Only_iNeurons",0.749837177101516,NA
"ENSG00000135631","RAB11FIP5",-0.56009688577994,0.548210828285462,636.034296234294,-0.932798850883015,0.0471091179090611,856.169343175519,"Only_iNeurons",0.746447868331478,NA
"ENSG00000100433","KCNK10",-0.219562535623035,0.999991169262577,35.2086839151391,-1.25342131016277,0.0296602450878023,892.169656153034,"Only_iNeurons",0.7364919228929,NA
"ENSG00000102383","ZDHHC15",-0.393961467749669,0.999991169262577,145.407429223149,-1.06815041318056,0.0416938194135291,479.033431095954,"Only_iNeurons",0.731055940465114,NA
"ENSG00000250366","TUNAR",0.332606454652788,0.930612008270702,2379.81203837003,-1.04776786840727,0.0238064883456788,736.562930978614,"Only_iNeurons",0.690187161530028,NA
"ENSG00000177954","RPS27",0.110883272669316,0.999991169262577,14383.8713610313,1.21443798988877,0.00382134300111868,5930.18307733845,"Only_iNeurons",0.662660631279041,NA
"ENSG00000171858","RPS21",0.0646699201891959,0.999991169262577,5489.60599918155,1.24321532906286,0.00326878394568857,2797.88511332087,"Only_iNeurons",0.653942624626027,NA
"ENSG00000213741","RPS29",0.042470544879888,0.999991169262577,3835.15455758911,1.25860947507744,0.039640728351403,1823.81651588217,"Only_iNeurons",0.650540009978666,NA
"ENSG00000176490","DIRAS1",-0.192585609111901,0.999991169262577,677.03976975291,-1.07784949658033,0.0463007079211533,2597.20608593538,"Only_iNeurons",0.635217552846116,NA
"ENSG00000087088","BAX",0.183960778203759,0.999991169262577,2522.93051704642,1.07934418693347,0.0346666299102201,1211.77101333911,"Only_iNeurons",0.631652482568614,NA
"ENSG00000197756","RPL37A",0.087246885976881,0.999991169262577,15350.9928644551,1.10006971642822,0.0220531242060353,9218.68829977647,"Only_iNeurons",0.593658301202553,NA
"ENSG00000118181","RPS25",0.125454961257289,0.999991169262577,10329.7836321103,1.05415551508676,0.0471091179090611,5308.05762471525,"Only_iNeurons",0.589805238172023,NA
"ENSG00000104219","ZDHHC2",-0.0352324926518046,0.999991169262577,1193.31098035045,-1.07713066752976,0.0251953604212633,1301.78465397436,"Only_iNeurons",0.556181580090783,NA
"ENSG00000142534","RPS11",0.107225727675803,0.999991169262577,16099.3598778796,0.863280339053654,0.0250157435568528,12801.0612823097,"Only_iNeurons",0.485253033364729,NA
"ENSG00000237296","SMG1P1",-21.5857685602097,4.58448702762683e-05,16.1123182502056,1.59502745275866,NA,45.9155802769517,"Only_iPSC",11.5903980064842,NA
"ENSG00000067646","ZFY",9.25107420336649,0.0154208937262358,56.5960848921467,10.9355163384418,0.219070861068839,188.146246220306,"Only_iPSC",10.0932952709042,NA
"ENSG00000267022","",7.99483999119264,7.91495483917993e-05,23.8247532494554,-7.78756084338652,0.559514055050268,19.454846856024,"Only_iPSC",7.89120041728958,NA
"ENSG00000268696","ZNF723",-9.36242606588362,2.48770107598074e-09,59.669072864582,-5.88857880742427,0.662935269207589,5.22256037123692,"Only_iPSC",7.62550243665394,NA
"ENSG00000261716","H2BC20P",-7.02043176923661,0.0160413811349348,11.7337065612809,5.7911976509062,0.437417957940873,5.32078622681996,"Only_iPSC",6.40581471007141,NA
"ENSG00000240370","RPL13P5",6.93723863041482,0.0230287461212481,11.4440877392122,4.76484358654685,NA,2.60459902463033,"Only_iPSC",5.85104110848084,NA
"ENSG00000198153","ZNF849P",-5.38406884429123,4.12795958293928e-05,35.1197519065246,-5.61602808894283,0.500913087130884,4.31344477782982,"Only_iPSC",5.50004846661703,NA
"ENSG00000164241","C5orf63",-7.59915733675819,0.00104090995944809,17.529070211716,-2.66143066223527,0.796564823185085,15.1554002394241,"Only_iPSC",5.13029399949673,NA
"ENSG00000271383","NBPF19",8.86566164286511,8.85317607520684e-08,43.5698327895181,0.163697206308985,0.995296927215984,137.812080563926,"Only_iPSC",4.51467942458705,NA
"ENSG00000251634","NAIPP4",7.51095248524755,0.00151863618074295,17.0401455057062,0.329580846876424,0.993485324938283,83.3441892072375,"Only_iPSC",3.92026666606199,NA
"ENSG00000293034","NAP1L6P",-4.02604599529283,9.20972105822737e-08,65.2820249384805,-3.77280040202655,NA,2.51929431116603,"Only_iPSC",3.89942319865969,NA
"ENSG00000226816","",-4.23311328981268,0.0186188475042833,36.0713990134929,-3.33577950783723,NA,0.890161284018499,"Only_iPSC",3.78444639882496,NA
"ENSG00000271793","",-7.18089442700283,0.008756440911403,13.1632654545798,0.328042468998458,0.99404519599795,19.719394530965,"Only_iPSC",3.75446844800064,NA
"ENSG00000270074","",6.84536151026929,0.0475172124168786,10.7417552410689,-0.358965079500687,0.995296927215984,39.3035222678511,"Only_iPSC",3.60216329488499,NA
